class,strong_p,weak_p,weak_np,strong_np,duration_s,duration_m,duration_l,size_s,size_m,size_l
0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.0
0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.02040816326530612,0.04081632653061224,0.19727891156462585,0.0,0.013605442176870748,0.24489795918367346,0.0,0.07482993197278912,0.1836734693877551
0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0
0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0,0.0,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.0,0.3684210526315789,0.0,0.0,0.3684210526315789
0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385
0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.08695652173913043,0.08695652173913043,0.21739130434782608,0.0,0.0,0.391304347826087,0.0,0.0,0.391304347826087
0,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.0,0.0,0.4074074074074074,0.0,0.0,0.4074074074074074
0,0.0,0.0,0.14285714285714285,0.23809523809523808,0.0,0.0,0.38095238095238093,0.0,0.19047619047619047,0.19047619047619047
0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222
0,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857
0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385
0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333
0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.23076923076923078
0,0.05263157894736842,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.3684210526315789,0.0,0.10526315789473684,0.2631578947368421
0,0.0,0.0,0.07407407407407407,0.3333333333333333,0.0,0.0,0.4074074074074074,0.0,0.25925925925925924,0.14814814814814814
0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0
0,0.0,0.02857142857142857,0.0,0.4,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0
0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125
0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.0,0.0,0.391304347826087,0.0,0.0,0.391304347826087
0,0.0,0.06666666666666667,0.044444444444444446,0.3333333333333333,0.17777777777777778,0.26666666666666666,0.0,0.0,0.26666666666666666,0.17777777777777778
0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.27586206896551724,0.0,0.0,0.41379310344827586,0.0,0.0,0.41379310344827586
0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0,0.047619047619047616,0.0,0.09523809523809523,0.23809523809523808,0.0,0.0,0.38095238095238093,0.0,0.0,0.38095238095238093
0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.0,0.391304347826087,0.0,0.0,0.391304347826087
0,0.08695652173913043,0.057971014492753624,0.07246376811594203,0.2463768115942029,0.0,0.0,0.463768115942029,0.0,0.21739130434782608,0.2463768115942029
0,0.07597535934291581,0.0,0.0,0.0,0.07597535934291581,0.0,0.0,0.0,0.0,0.07597535934291581
0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.07407407407407407,0.3333333333333333,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.0,0.037037037037037035,0.37037037037037035
0,0.04,0.12,0.04,0.2,0.0,0.0,0.4,0.0,0.0,0.4
0,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.2564102564102564,0.0,0.0,0.4358974358974359,0.0,0.0,0.4358974358974359
0,0.0,0.0,0.05405405405405406,0.3783783783783784,0.0,0.0,0.43243243243243246,0.0,0.0,0.43243243243243246
0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.0,0.0,0.38095238095238093,0.0,0.0,0.38095238095238093
0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0
0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.23076923076923078
0,0.09523809523809523,0.047619047619047616,0.0,0.14285714285714285,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.2857142857142857
0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
0,0.05263157894736842,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0,0.3684210526315789,0.0,0.0,0.3684210526315789
0,0.0,0.0001788109074653554,0.000894054537326777,0.002235136343316942,0.0031291908806437194,0.0,0.0001788109074653554,0.0031291908806437194,0.0001788109074653554,0.0
0,0.0,0.06896551724137931,0.10344827586206896,0.2413793103448276,0.41379310344827586,0.0,0.0,0.0,0.0,0.41379310344827586
0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0
0,0.0,0.05555555555555555,0.0,0.2777777777777778,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222
0,0.009523809523809525,0.06666666666666667,0.06666666666666667,0.20952380952380953,0.0,0.0,0.3523809523809524,0.0,0.06666666666666667,0.2857142857142857
0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.0,0.0,0.0,0.3076923076923077
0,0.0,0.0,0.0,0.3125,0.0,0.0,0.3125,0.0,0.0,0.3125
0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0
0,0.0,0.0,0.041666666666666664,0.3333333333333333,0.2916666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333,0.2916666666666667
0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857
0,0.0,0.1875,0.0,0.125,0.0,0.0,0.3125,0.0,0.0,0.3125
0,0.01935483870967742,0.01935483870967742,0.025806451612903226,0.18064516129032257,0.0,0.0,0.24516129032258063,0.0,0.0,0.24516129032258063
0,0.016,0.024,0.048,0.208,0.0,0.008,0.288,0.0,0.024,0.272
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.29411764705882354,0.058823529411764705,0.0,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826
0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.3076923076923077
0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
0,0.0,0.043478260869565216,0.2608695652173913,0.08695652173913043,0.0,0.0,0.391304347826087,0.0,0.0,0.391304347826087
0,0.0,0.0,0.015345268542199489,0.08184143222506395,0.0,0.09718670076726342,0.0,0.0,0.0,0.09718670076726342
0,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.3684210526315789
0,0.02617801047120419,0.04712041884816754,0.1099476439790576,0.010471204188481676,0.0,0.193717277486911,0.0,0.0,0.0,0.193717277486911
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.0,0.0,0.391304347826087,0.0,0.0,0.391304347826087
0,0.0,0.0,0.0625,0.25,0.0,0.0,0.3125,0.0,0.0,0.3125
0,0.0,0.0,0.0,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.2857142857142857
0,0.046511627906976744,0.10852713178294573,0.08527131782945736,0.046511627906976744,0.0,0.2868217054263566,0.0,0.0,0.0,0.2868217054263566
0,0.0,0.024390243902439025,0.0,0.4146341463414634,0.0975609756097561,0.0,0.34146341463414637,0.0,0.2682926829268293,0.17073170731707318
0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.2,0.13333333333333333,0.0,0.13333333333333333,0.2,0.0,0.2,0.13333333333333333
0,0.0,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.0,0.15789473684210525,0.21052631578947367,0.0,0.10526315789473684,0.2631578947368421
0,0.0,0.02564102564102564,0.07692307692307693,0.3076923076923077,0.0,0.05128205128205128,0.358974358974359,0.0,0.2564102564102564,0.15384615384615385
0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0
0,0.0,0.0425531914893617,0.0851063829787234,0.2978723404255319,0.0,0.0,0.425531914893617,0.0,0.2553191489361702,0.1702127659574468
0,0.03333333333333333,0.03333333333333333,0.1,0.2,0.0,0.2,0.16666666666666666,0.0,0.13333333333333333,0.23333333333333334
0,0.0,0.09836065573770492,0.13114754098360656,0.21311475409836064,0.0,0.04918032786885246,0.39344262295081966,0.0,0.32786885245901637,0.11475409836065574
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.0,0.38461538461538464,0.0,0.0,0.38461538461538464
0,0.043478260869565216,0.08695652173913043,0.0,0.2608695652173913,0.0,0.0,0.391304347826087,0.0,0.043478260869565216,0.34782608695652173
0,0.0,0.0,0.09090909090909091,0.22727272727272727,0.0,0.0,0.3181818181818182,0.0,0.22727272727272727,0.09090909090909091
0,0.0,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.0,0.0,0.0,0.35294117647058826
0,0.0,0.034482758620689655,0.13793103448275862,0.2413793103448276,0.0,0.27586206896551724,0.13793103448275862,0.0,0.0,0.41379310344827586
0,0.2727272727272727,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.16666666666666666,0.2777777777777778,0.0,0.0,0.4444444444444444,0.0,0.2777777777777778,0.16666666666666666
0,0.0,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.0,0.0,0.38095238095238093,0.0,0.047619047619047616,0.3333333333333333
0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.23076923076923078
0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.05263157894736842,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0,0.3684210526315789,0.0,0.0,0.3684210526315789
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182
0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.041666666666666664,0.0,0.3333333333333333,0.0,0.0,0.375,0.0,0.041666666666666664,0.3333333333333333
0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.16666666666666666,0.20833333333333334,0.0,0.0,0.375,0.0,0.0,0.375
0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.2857142857142857
0,0.0,0.0,0.0625,0.34375,0.0,0.0625,0.34375,0.0,0.0625,0.34375
0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.022727272727272728,0.11363636363636363,0.29545454545454547,0.0,0.0,0.4318181818181818,0.0,0.1590909090909091,0.2727272727272727
0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125
0,0.0,0.02127659574468085,0.0851063829787234,0.3404255319148936,0.02127659574468085,0.0,0.425531914893617,0.0,0.2765957446808511,0.1702127659574468
0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.23076923076923078
0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182
0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.1875,0.21875,0.0,0.0,0.40625,0.0,0.0,0.40625
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.26666666666666666
0,0.043478260869565216,0.043478260869565216,0.0,0.2608695652173913,0.0,0.0,0.34782608695652173,0.0,0.17391304347826086,0.17391304347826086
0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333
0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077
0,0.0,0.0,0.0625,0.1875,0.0,0.0,0.25,0.0,0.125,0.125
0,0.0,0.0,0.1111111111111111,0.2962962962962963,0.0,0.0,0.4074074074074074,0.0,0.0,0.4074074074074074
0,0.0,0.0,0.016666666666666666,0.43333333333333335,0.0,0.0,0.45,0.0,0.4166666666666667,0.03333333333333333
0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.3076923076923077
0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.09090909090909091
0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.2
0,0.0,0.0,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.0,0.3076923076923077
0,0.01694915254237288,0.06779661016949153,0.05084745762711865,0.3220338983050847,0.0,0.0,0.4576271186440678,0.0,0.3050847457627119,0.15254237288135594
0,0.0,0.038461538461538464,0.07692307692307693,0.2692307692307692,0.0,0.038461538461538464,0.34615384615384615,0.0,0.038461538461538464,0.34615384615384615
0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0
0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125
0,0.0,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.26666666666666666
0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727
0,0.0,0.041666666666666664,0.08333333333333333,0.25,0.0,0.0,0.375,0.0,0.20833333333333334,0.16666666666666666
0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.0,0.0,0.375,0.0,0.0,0.375
0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.1,0.1
0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285
0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0
0,0.0,0.0,0.08333333333333333,0.2916666666666667,0.25,0.125,0.0,0.0,0.041666666666666664,0.3333333333333333
0,0.0,0.029411764705882353,0.11764705882352941,0.2647058823529412,0.23529411764705882,0.17647058823529413,0.0,0.0,0.14705882352941177,0.2647058823529412
0,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125
0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.04,0.08,0.28,0.04,0.04,0.32,0.0,0.32,0.08
0,0.0,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666
0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.0,0.08571428571428572,0.17142857142857143,0.17142857142857143,0.08571428571428572,0.2,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857
0,0.01098901098901099,0.07692307692307693,0.12087912087912088,0.2087912087912088,0.0,0.4175824175824176,0.0,0.0,0.0,0.4175824175824176
0,0.0,0.05263157894736842,0.0,0.3157894736842105,0.0,0.21052631578947367,0.15789473684210525,0.0,0.15789473684210525,0.21052631578947367
0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
0,0.0,0.0,0.0,0.36363636363636365,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727
0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727
0,0.03076923076923077,0.1076923076923077,0.05128205128205128,0.005128205128205128,0.0,0.0,0.19487179487179487,0.0,0.0,0.19487179487179487
0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0
1,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
1,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0
1,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.125,0.0
1,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0
1,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0
1,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.25,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0
1,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0
1,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1,0.0,0.061224489795918366,0.16326530612244897,0.22448979591836735,0.0,0.4489795918367347,0.0,0.4489795918367347,0.0,0.0
1,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0
1,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
